,id,Position,time
0,100102,7.112338542938232,2022-08-16T07:01:37Z
1,100102,7.143620014190674,2022-08-16T07:01:37Z
2,100102,7.17413854598999,2022-08-16T07:01:38Z
3,100102,5.3422651290893555,2022-08-16T07:01:38Z
4,100102,14.482558250427246,2022-08-16T07:01:39Z
5,100102,15.839869499206543,2022-08-16T07:01:39Z
6,100102,15.972624778747559,2022-08-16T07:01:40Z
7,100102,14.622943878173828,2022-08-16T07:01:40Z
8,100102,14.630573272705078,2022-08-16T07:01:41Z
9,100102,15.130313873291016,2022-08-16T07:01:41Z
10,100102,15.847498893737793,2022-08-16T07:01:42Z
11,100102,15.832240104675293,2022-08-16T07:01:42Z
12,100102,15.847498893737793,2022-08-16T07:01:43Z
13,100102,15.824609756469727,2022-08-16T07:01:43Z
14,100102,15.832240104675293,2022-08-16T07:01:44Z
15,100102,15.871150970458984,2022-08-16T07:01:44Z
16,100102,15.839869499206543,2022-08-16T07:01:45Z
17,100102,15.832240104675293,2022-08-16T07:01:45Z
18,100102,15.832240104675293,2022-08-16T07:01:46Z
19,100102,15.816217422485352,2022-08-16T07:01:46Z
20,100102,15.824609756469727,2022-08-16T07:01:47Z
21,100102,15.832240104675293,2022-08-16T07:01:47Z
22,100102,15.86275863647461,2022-08-16T07:01:48Z
23,100102,15.824609756469727,2022-08-16T07:01:48Z
24,100102,15.832240104675293,2022-08-16T07:01:49Z
25,100102,15.847498893737793,2022-08-16T07:01:49Z
26,100102,15.793328285217285,2022-08-16T07:01:50Z
27,100102,15.808588027954102,2022-08-16T07:01:50Z
28,100102,15.855128288269043,2022-08-16T07:01:51Z
29,100102,15.878780364990234,2022-08-16T07:01:51Z
30,100102,15.793328285217285,2022-08-16T07:01:52Z
31,100102,15.886409759521484,2022-08-16T07:01:52Z
32,100102,15.89404010772705,2022-08-16T07:01:53Z
33,100102,16.089357376098633,2022-08-16T07:01:53Z
34,100102,16.1595516204834,2022-08-16T07:01:54Z
35,100102,16.080965042114258,2022-08-16T07:01:54Z
36,100102,16.431928634643555,2022-08-16T07:01:55Z
37,100102,16.470840454101562,2022-08-16T07:01:55Z
38,100102,16.495254516601562,2022-08-16T07:01:56Z
39,100102,16.573076248168945,2022-08-16T07:01:56Z
40,100102,16.697439193725586,2022-08-16T07:01:57Z
41,100102,16.86147689819336,2022-08-16T07:01:57Z
42,100102,16.908018112182617,2022-08-16T07:01:58Z
43,100102,17.0255126953125,2022-08-16T07:01:58Z
44,100102,17.040773391723633,2022-08-16T07:01:59Z
45,100102,17.0255126953125,2022-08-16T07:01:59Z
46,100102,17.064424514770508,2022-08-16T07:02:00Z
47,100102,17.0255126953125,2022-08-16T07:02:01Z
48,100102,16.915647506713867,2022-08-16T07:02:01Z
49,100102,16.829431533813477,2022-08-16T07:02:02Z
50,100102,17.072053909301758,2022-08-16T07:02:02Z
51,100102,17.072053909301758,2022-08-16T07:02:03Z
52,100102,17.048402786254883,2022-08-16T07:02:03Z
53,100102,17.103336334228516,2022-08-16T07:02:04Z
54,100102,17.040773391723633,2022-08-16T07:02:04Z
55,100102,17.079683303833008,2022-08-16T07:02:05Z
56,100102,17.157506942749023,2022-08-16T07:02:05Z
57,100102,17.157506942749023,2022-08-16T07:02:06Z
58,100102,17.095706939697266,2022-08-16T07:02:06Z
59,100102,17.133853912353516,2022-08-16T07:02:07Z
60,100102,17.0010986328125,2022-08-16T07:02:07Z
61,100102,17.072053909301758,2022-08-16T07:02:08Z
62,100102,17.072053909301758,2022-08-16T07:02:08Z
63,100102,17.064424514770508,2022-08-16T07:02:09Z
64,100102,17.01788330078125,2022-08-16T07:02:09Z
65,100102,16.98583984375,2022-08-16T07:02:10Z
66,100102,17.072053909301758,2022-08-16T07:02:10Z
67,100102,16.885128021240234,2022-08-16T07:02:11Z
68,100102,17.048402786254883,2022-08-16T07:02:11Z
69,100102,17.033143997192383,2022-08-16T07:02:12Z
70,100102,17.0255126953125,2022-08-16T07:02:12Z
71,100102,16.962949752807617,2022-08-16T07:02:13Z
72,100102,16.939298629760742,2022-08-16T07:02:13Z
73,100102,16.877498626708984,2022-08-16T07:02:14Z
74,100102,16.954557418823242,2022-08-16T07:02:14Z
75,100102,16.97821044921875,2022-08-16T07:02:15Z
76,100102,17.033143997192383,2022-08-16T07:02:15Z
77,100102,16.962949752807617,2022-08-16T07:02:16Z
78,100102,16.931669235229492,2022-08-16T07:02:16Z
79,100102,17.040773391723633,2022-08-16T07:02:17Z
80,100102,16.97821044921875,2022-08-16T07:02:17Z
81,100102,16.939298629760742,2022-08-16T07:02:18Z
82,100102,16.915647506713867,2022-08-16T07:02:18Z
83,100102,17.033143997192383,2022-08-16T07:02:19Z
84,100102,17.0010986328125,2022-08-16T07:02:19Z
85,100102,17.048402786254883,2022-08-16T07:02:20Z
86,100102,17.0255126953125,2022-08-16T07:02:20Z
87,100102,17.189550399780273,2022-08-16T07:02:21Z
88,100102,17.01025390625,2022-08-16T07:02:21Z
89,100102,17.0010986328125,2022-08-16T07:02:22Z
90,100102,17.064424514770508,2022-08-16T07:02:22Z
91,100102,17.079683303833008,2022-08-16T07:02:23Z
92,100102,17.189550399780273,2022-08-16T07:02:23Z
93,100102,17.040773391723633,2022-08-16T07:02:24Z
94,100102,16.99346923828125,2022-08-16T07:02:24Z
95,100102,17.072053909301758,2022-08-16T07:02:25Z
96,100102,17.0010986328125,2022-08-16T07:02:25Z
97,100102,17.126224517822266,2022-08-16T07:02:26Z
98,100102,17.103336334228516,2022-08-16T07:02:26Z
99,100102,17.0255126953125,2022-08-16T07:02:27Z
100,100102,17.087312698364258,2022-08-16T07:02:27Z
101,100102,17.040773391723633,2022-08-16T07:02:28Z
102,100102,16.9705810546875,2022-08-16T07:02:28Z
103,100102,17.087312698364258,2022-08-16T07:02:29Z
104,100102,17.040773391723633,2022-08-16T07:02:29Z
105,100102,17.0255126953125,2022-08-16T07:02:30Z
106,100102,17.01788330078125,2022-08-16T07:02:30Z
107,100102,17.079683303833008,2022-08-16T07:02:31Z
108,100102,17.220069885253906,2022-08-16T07:02:31Z
109,100102,17.103336334228516,2022-08-16T07:02:32Z
110,100102,17.110965728759766,2022-08-16T07:02:32Z
111,100102,17.110965728759766,2022-08-16T07:02:33Z
112,100102,17.087312698364258,2022-08-16T07:02:33Z
113,100102,17.01025390625,2022-08-16T07:02:34Z
114,100102,17.072053909301758,2022-08-16T07:02:34Z
115,100102,16.900386810302734,2022-08-16T07:02:35Z
116,100102,17.040773391723633,2022-08-16T07:02:35Z
117,100102,16.9705810546875,2022-08-16T07:02:36Z
118,100102,17.040773391723633,2022-08-16T07:02:36Z
119,100102,16.98583984375,2022-08-16T07:02:37Z
120,100102,16.9705810546875,2022-08-16T07:02:37Z
121,100102,17.0010986328125,2022-08-16T07:02:38Z
122,100102,16.939298629760742,2022-08-16T07:02:38Z
123,100102,17.0010986328125,2022-08-16T07:02:39Z
124,100102,16.97821044921875,2022-08-16T07:02:39Z
125,100102,16.900386810302734,2022-08-16T07:02:40Z
126,100102,16.86910629272461,2022-08-16T07:02:40Z
127,100102,16.9705810546875,2022-08-16T07:02:41Z
128,100102,17.072053909301758,2022-08-16T07:02:41Z
129,100102,16.99346923828125,2022-08-16T07:02:42Z
130,100102,17.056795120239258,2022-08-16T07:02:42Z
131,100102,16.954557418823242,2022-08-16T07:02:43Z
132,100102,16.954557418823242,2022-08-16T07:02:43Z
133,100102,17.033143997192383,2022-08-16T07:02:44Z
134,100102,17.126224517822266,2022-08-16T07:02:44Z
135,100102,17.079683303833008,2022-08-16T07:02:45Z
136,100102,17.095706939697266,2022-08-16T07:02:45Z
137,100102,17.095706939697266,2022-08-16T07:02:46Z
138,100102,17.064424514770508,2022-08-16T07:02:46Z
139,100102,17.172765731811523,2022-08-16T07:02:47Z
140,100102,17.0010986328125,2022-08-16T07:02:47Z
141,100102,17.095706939697266,2022-08-16T07:02:48Z
142,100102,17.165136337280273,2022-08-16T07:02:48Z
143,100102,17.126224517822266,2022-08-16T07:02:49Z
144,100102,17.087312698364258,2022-08-16T07:02:49Z
145,100102,16.99346923828125,2022-08-16T07:02:50Z
146,100102,17.110965728759766,2022-08-16T07:02:50Z
147,100102,17.064424514770508,2022-08-16T07:02:51Z
148,100102,17.056795120239258,2022-08-16T07:02:51Z
149,100102,17.040773391723633,2022-08-16T07:02:52Z
150,100102,17.033143997192383,2022-08-16T07:02:52Z
151,100102,16.962949752807617,2022-08-16T07:02:53Z
152,100102,17.0010986328125,2022-08-16T07:02:53Z
153,100102,17.033143997192383,2022-08-16T07:02:54Z
154,100102,16.946928024291992,2022-08-16T07:02:54Z
155,100102,17.033143997192383,2022-08-16T07:02:55Z
156,100102,16.915647506713867,2022-08-16T07:02:55Z
157,100102,17.0255126953125,2022-08-16T07:02:56Z
158,100102,16.946928024291992,2022-08-16T07:02:56Z
159,100102,16.99346923828125,2022-08-16T07:02:57Z
160,100102,17.056795120239258,2022-08-16T07:02:57Z
161,100102,16.931669235229492,2022-08-16T07:02:58Z
162,100102,17.064424514770508,2022-08-16T07:02:58Z
163,100102,16.946928024291992,2022-08-16T07:02:59Z
164,100102,17.0010986328125,2022-08-16T07:02:59Z
165,100102,16.900386810302734,2022-08-16T07:03:00Z
166,100102,16.99346923828125,2022-08-16T07:03:00Z
167,100102,17.048402786254883,2022-08-16T07:03:01Z
168,100102,17.056795120239258,2022-08-16T07:03:01Z
169,100102,17.040773391723633,2022-08-16T07:03:02Z
170,100102,17.033143997192383,2022-08-16T07:03:02Z
171,100102,17.087312698364258,2022-08-16T07:03:03Z
172,100102,17.079683303833008,2022-08-16T07:03:03Z
173,100102,17.110965728759766,2022-08-16T07:03:04Z
174,100102,16.892757415771484,2022-08-16T07:03:04Z
175,100102,17.087312698364258,2022-08-16T07:03:05Z
176,100102,16.98583984375,2022-08-16T07:03:05Z
177,100102,17.01025390625,2022-08-16T07:03:06Z
178,100102,16.97821044921875,2022-08-16T07:03:06Z
179,100102,16.9705810546875,2022-08-16T07:03:07Z
180,100102,17.033143997192383,2022-08-16T07:03:07Z
181,100102,17.040773391723633,2022-08-16T07:03:08Z
182,100102,17.033143997192383,2022-08-16T07:03:08Z
183,100102,17.079683303833008,2022-08-16T07:03:09Z
184,100102,17.14224624633789,2022-08-16T07:03:09Z
185,100102,17.064424514770508,2022-08-16T07:03:10Z
186,100102,17.118595123291016,2022-08-16T07:03:10Z
187,100102,17.103336334228516,2022-08-16T07:03:11Z
188,100102,17.165136337280273,2022-08-16T07:03:11Z
189,100102,17.14224624633789,2022-08-16T07:03:12Z
190,100102,17.157506942749023,2022-08-16T07:03:12Z
191,100102,17.197179794311523,2022-08-16T07:03:13Z
192,100102,17.180395126342773,2022-08-16T07:03:13Z
193,100102,17.189550399780273,2022-08-16T07:03:14Z
194,100102,17.103336334228516,2022-08-16T07:03:14Z
195,100102,16.424299240112305,2022-08-16T07:03:15Z
196,100102,15.816217422485352,2022-08-16T07:03:15Z
197,100102,15.847498893737793,2022-08-16T07:03:16Z
198,100102,15.847498893737793,2022-08-16T07:03:16Z
199,100102,15.832240104675293,2022-08-16T07:03:17Z
200,100102,15.86275863647461,2022-08-16T07:03:17Z
201,100102,6.434064865112305,2022-08-16T07:03:18Z
202,100102,6.628620147705078,2022-08-16T07:03:18Z
203,100102,6.964323997497559,2022-08-16T07:03:19Z
204,100102,6.955931186676025,2022-08-16T07:03:19Z
205,100102,6.964323997497559,2022-08-16T07:03:20Z
206,100102,6.971953392028809,2022-08-16T07:03:20Z
